periodo,cole_mcpio_ubicacion,estrato_num,edu_madre_num,edu_padre_num,indice_activos,fami_tienecomputador,fami_tieneinternet,fami_tieneautomovil,fami_tienelavadora,es_privado,es_urbano,cole_bilingue,genero_num,punt_matematicas,punt_lectura_critica,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles,punt_global,bajo_rendimiento,desemp_ingles
20152,LA DORADA,2,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,40.0,47.0,56.0,47.0,44.0,236.0,0,A-
20152,MANIZALES,3,8.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,55.0,50.0,54.0,59.0,40.0,267.0,0,A-
20152,MANIZALES,3,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,42.0,47.0,51.0,41.0,41.0,225.0,1,A-
20152,ANSERMA,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,38.0,44.0,38.0,52.0,50.0,218.0,1,A1
20152,MANIZALES,2,6.0,5.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,55.0,53.0,61.0,59.0,57.0,285.0,0,A1
20152,RIOSUCIO,1,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,38.0,53.0,48.0,50.0,50.0,237.0,0,A1
20152,MANIZALES,2,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,47.0,44.0,43.0,46.0,43.0,224.0,1,A-
20152,MANIZALES,1,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,58.0,43.0,50.0,43.0,57.0,246.0,0,A1
20152,MANIZALES,3,4.0,,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,68.0,57.0,56.0,70.0,54.0,310.0,0,A1
20152,LA DORADA,2,8.0,,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,57.0,63.0,53.0,52.0,63.0,284.0,0,A2
20152,RIOSUCIO,3,6.0,4.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,60.0,62.0,59.0,67.0,53.0,307.0,0,A1
20152,MANIZALES,3,6.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,70.0,63.0,70.0,74.0,82.0,351.0,0,B1
20152,MANIZALES,3,8.0,8.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,39.0,49.0,37.0,32.0,49.0,200.0,1,A1
20152,ANSERMA,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,49.0,41.0,55.0,52.0,49.0,246.0,0,A1
20152,CHINCHINA,1,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,33.0,41.0,37.0,38.0,37.0,186.0,1,A-
20152,VILLAMARIA,2,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,,0.0,52.0,51.0,58.0,63.0,50.0,278.0,0,A1
20152,CHINCHINA,3,8.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,68.0,52.0,61.0,68.0,79.0,318.0,0,B1
20152,NEIRA,3,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,65.0,65.0,59.0,53.0,62.0,303.0,0,A2
20152,AGUADAS,2,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,,1.0,52.0,49.0,43.0,52.0,46.0,244.0,0,A-
20152,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,70.0,65.0,68.0,64.0,79.0,338.0,0,B1
20152,RIOSUCIO,1,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,49.0,56.0,50.0,56.0,49.0,262.0,0,A1
20152,MANZANARES,2,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,37.0,45.0,34.0,40.0,44.0,197.0,1,A-
20152,NEIRA,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,51.0,56.0,56.0,46.0,43.0,258.0,0,A-
20152,NEIRA,2,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,40.0,50.0,48.0,54.0,44.0,238.0,0,A-
20152,MANIZALES,2,3.0,6.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,54.0,49.0,52.0,53.0,57.0,262.0,0,A1
20152,MANZANARES,2,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,37.0,45.0,34.0,40.0,44.0,197.0,1,A-
20152,RIOSUCIO,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,37.0,49.0,40.0,41.0,37.0,207.0,1,A-
20152,SUPIA,2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,50.0,46.0,52.0,44.0,52.0,242.0,0,A1
20152,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,84.0,80.0,78.0,76.0,88.0,401.0,0,B+
20152,VITERBO,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,46.0,49.0,47.0,47.0,46.0,236.0,0,A-
20152,ANSERMA,3,2.0,,3.0,1.0,0.0,1.0,1.0,0,1,0.0,0.0,30.0,40.0,43.0,43.0,40.0,195.0,1,A-
20152,CHINCHINA,2,4.0,2.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,46.0,54.0,52.0,56.0,46.0,258.0,0,A-
20152,MANIZALES,3,7.0,3.0,2.0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,56.0,53.0,55.0,61.0,67.0,285.0,0,A2
20152,MANIZALES,1,4.0,8.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,62.0,59.0,51.0,57.0,71.0,292.0,0,B1
20152,RIOSUCIO,3,8.0,8.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,37.0,40.0,46.0,39.0,53.0,207.0,1,A1
20152,MANIZALES,3,6.0,6.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,67.0,62.0,65.0,70.0,58.0,327.0,0,A1
20152,PACORA,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,50.0,40.0,42.0,43.0,44.0,219.0,1,A-
20152,VILLAMARIA,1,,,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,49.0,47.0,49.0,56.0,46.0,250.0,0,A-
20152,AGUADAS,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,59.0,57.0,52.0,57.0,35.0,273.0,0,A-
20152,LA DORADA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,49.0,47.0,52.0,56.0,41.0,251.0,0,A-
20152,MANIZALES,2,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,92.0,71.0,96.0,74.0,80.0,415.0,0,B1
20152,MANIZALES,1,4.0,,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,46.0,35.0,50.0,43.0,50.0,220.0,1,A1
20152,VICTORIA,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,34.0,44.0,45.0,41.0,50.0,208.0,1,A1
20152,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,82.0,69.0,74.0,70.0,60.0,363.0,0,A2
20152,SUPIA,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,44.0,44.0,44.0,38.0,50.0,215.0,1,A1
20152,MANIZALES,1,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,49.0,54.0,50.0,52.0,52.0,257.0,0,A1
20152,MANIZALES,5,9.0,9.0,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1.0,65.0,65.0,59.0,62.0,49.0,308.0,0,A1
20152,SAMANA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,46.0,54.0,44.0,54.0,37.0,243.0,0,A-
20152,VITERBO,1,2.0,,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,44.0,54.0,52.0,50.0,52.0,251.0,0,A1
20152,SALAMINA,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,47.0,54.0,52.0,53.0,52.0,258.0,0,A1
20152,ARANZAZU,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,42.0,43.0,34.0,42.0,43.0,202.0,1,A-
20152,MANIZALES,2,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,58.0,57.0,56.0,55.0,53.0,281.0,0,A1
20152,MANIZALES,3,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,,0.0,82.0,76.0,72.0,67.0,68.0,369.0,0,A2
20152,MANIZALES,2,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,35.0,43.0,31.0,43.0,40.0,191.0,1,A-
20152,MANIZALES,4,,,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,62.0,57.0,52.0,63.0,79.0,300.0,0,B1
20152,LA DORADA,2,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,64.0,60.0,68.0,60.0,60.0,314.0,0,A2
20152,SALAMINA,3,4.0,5.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,54.0,63.0,38.0,62.0,57.0,272.0,0,A1
20152,MANIZALES,3,6.0,4.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,62.0,62.0,65.0,62.0,53.0,310.0,0,A1
20152,MANIZALES,2,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,28.0,36.0,40.0,33.0,40.0,173.0,1,A-
20152,NORCASIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,46.0,44.0,45.0,50.0,43.0,230.0,0,A-
20152,VICTORIA,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,,1.0,52.0,53.0,42.0,57.0,43.0,252.0,0,A-
20152,MANIZALES,3,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,47.0,53.0,52.0,57.0,58.0,263.0,0,A1
20152,MARMATO,1,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,35.0,50.0,48.0,49.0,52.0,230.0,0,A1
20152,ANSERMA,3,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,50.0,50.0,48.0,48.0,50.0,245.0,0,A1
20152,MANIZALES,1,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0.0,0.0,39.0,43.0,47.0,46.0,44.0,219.0,1,A-
20152,MANIZALES,1,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0,1,0.0,1.0,60.0,43.0,53.0,45.0,43.0,248.0,0,A-
20152,LA DORADA,2,4.0,3.0,3.0,1.0,0.0,1.0,1.0,0,0,0.0,1.0,49.0,54.0,52.0,62.0,52.0,270.0,0,A1
20152,NORCASIA,2,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,46.0,51.0,51.0,46.0,40.0,239.0,0,A-
20152,MANIZALES,3,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,46.0,55.0,59.0,69.0,52.0,284.0,0,A1
20152,MANIZALES,1,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,72.0,65.0,69.0,73.0,73.0,350.0,0,B1
20152,MANIZALES,4,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,62.0,67.0,59.0,53.0,91.0,313.0,0,B+
20152,MANIZALES,2,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,26.0,36.0,37.0,32.0,49.0,170.0,1,A1
20152,MANIZALES,3,4.0,8.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,72.0,62.0,64.0,63.0,59.0,324.0,0,A2
20152,MANIZALES,2,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,58.0,60.0,56.0,52.0,43.0,277.0,0,A-
20152,PACORA,3,3.0,,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,52.0,60.0,56.0,50.0,49.0,270.0,0,A1
20152,NEIRA,3,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,42.0,48.0,40.0,48.0,38.0,220.0,1,A-
20152,MANIZALES,2,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,,0.0,33.0,40.0,32.0,24.0,41.0,165.0,1,A-
20152,MANIZALES,2,,,2.0,1.0,0.0,0.0,1.0,1,1,0.0,1.0,40.0,35.0,38.0,40.0,43.0,193.0,1,A-
20152,RIOSUCIO,2,8.0,8.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,46.0,49.0,49.0,50.0,50.0,243.0,0,A1
20152,MANIZALES,1,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,52.0,57.0,38.0,52.0,46.0,247.0,0,A-
20152,SAMANA,1,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,54.0,60.0,59.0,58.0,52.0,287.0,0,A1
20152,MARQUETALIA,2,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,46.0,43.0,46.0,41.0,43.0,220.0,1,A-
20152,CHINCHINA,2,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,50.0,47.0,49.0,48.0,44.0,241.0,0,A-
20152,MANIZALES,3,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,41.0,46.0,44.0,56.0,55.0,237.0,0,A1
20152,PENSILVANIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,33.0,50.0,55.0,50.0,50.0,236.0,0,A1
20152,LA DORADA,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,47.0,44.0,47.0,44.0,52.0,230.0,0,A1
20152,MANIZALES,2,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,58.0,60.0,66.0,57.0,52.0,298.0,0,A1
20152,MANIZALES,3,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,72.0,62.0,67.0,59.0,60.0,323.0,0,A2
20152,LA DORADA,3,6.0,8.0,1.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,49.0,51.0,49.0,49.0,53.0,249.0,0,A1
20152,MANIZALES,3,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,62.0,56.0,56.0,62.0,50.0,292.0,0,A1
20152,PACORA,2,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,36.0,40.0,42.0,48.0,40.0,207.0,1,A-
20152,VILLAMARIA,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,44.0,48.0,39.0,54.0,52.0,233.0,0,A1
20152,RIOSUCIO,1,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,57.0,57.0,51.0,56.0,49.0,274.0,0,A1
20152,MANIZALES,2,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,47.0,38.0,40.0,44.0,54.0,216.0,1,A1
20152,RIOSUCIO,1,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,46.0,46.0,47.0,49.0,44.0,234.0,0,A-
20152,AGUADAS,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,50.0,50.0,52.0,59.0,46.0,261.0,0,A-
20152,ARANZAZU,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,46.0,35.0,40.0,26.0,46.0,187.0,1,A-
20152,MARULANDA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1.0,0.0,58.0,53.0,44.0,47.0,50.0,252.0,0,A1
20152,SAN JOSE,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,40.0,41.0,40.0,53.0,53.0,221.0,1,A1
20152,MARMATO,1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,47.0,41.0,46.0,49.0,35.0,225.0,1,A-
20152,SAMANA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,44.0,47.0,48.0,50.0,43.0,235.0,0,A-
20152,MARMATO,2,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,46.0,34.0,36.0,21.0,44.0,175.0,1,A-
20152,LA DORADA,1,0.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,50.0,50.0,51.0,60.0,46.0,261.0,0,A-
20152,MANIZALES,2,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,47.0,57.0,52.0,59.0,50.0,267.0,0,A1
20152,LA DORADA,2,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,55.0,44.0,58.0,52.0,49.0,260.0,0,A1
20152,MANIZALES,4,9.0,9.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,54.0,50.0,50.0,43.0,53.0,248.0,0,A1
20152,VILLAMARIA,3,4.0,6.0,3.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,63.0,56.0,60.0,62.0,82.0,310.0,0,B1
20152,MANIZALES,3,9.0,9.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,72.0,74.0,87.0,76.0,68.0,383.0,0,A2
20152,ANSERMA,2,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,37.0,49.0,53.0,56.0,50.0,244.0,0,A1
20152,AGUADAS,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,76.0,60.0,68.0,70.0,50.0,335.0,0,A1
20152,SALAMINA,1,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,33.0,42.0,48.0,46.0,46.0,213.0,1,A-
20152,MANIZALES,3,4.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,,1.0,46.0,49.0,42.0,41.0,43.0,222.0,1,A-
20152,RIOSUCIO,1,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,50.0,57.0,58.0,64.0,50.0,283.0,0,A1
20152,SUPIA,2,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,54.0,58.0,54.0,60.0,63.0,285.0,0,A2
20152,MARULANDA,1,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0,0,1.0,0.0,44.0,53.0,44.0,59.0,46.0,248.0,0,A-
20152,NEIRA,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,49.0,42.0,46.0,49.0,44.0,232.0,0,A-
20152,VILLAMARIA,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,44.0,44.0,38.0,47.0,40.0,215.0,1,A-
20152,VILLAMARIA,1,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0,1,,1.0,50.0,50.0,55.0,62.0,50.0,270.0,0,A1
20152,RIOSUCIO,1,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,70.0,65.0,74.0,63.0,59.0,337.0,0,A2
20152,MANIZALES,3,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,54.0,46.0,51.0,53.0,43.0,252.0,0,A-
20152,RIOSUCIO,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,74.0,60.0,61.0,53.0,65.0,311.0,0,A2
20152,LA DORADA,2,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,44.0,51.0,35.0,39.0,53.0,215.0,1,A1
20152,CHINCHINA,1,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,39.0,43.0,43.0,47.0,44.0,215.0,1,A-
20152,AGUADAS,2,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,74.0,50.0,55.0,53.0,55.0,289.0,0,A1
20152,ARANZAZU,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,55.0,54.0,53.0,53.0,57.0,270.0,0,A1
20152,MANIZALES,2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,35.0,49.0,42.0,51.0,52.0,224.0,1,A1
20152,MANIZALES,3,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,58.0,62.0,48.0,50.0,46.0,269.0,0,A-
20152,VITERBO,1,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,67.0,50.0,53.0,46.0,40.0,265.0,0,A-
20152,MANIZALES,4,8.0,,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,62.0,57.0,59.0,65.0,94.0,317.0,0,B+
20152,NEIRA,1,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,0.0,57.0,51.0,59.0,56.0,53.0,278.0,0,A1
20152,MANIZALES,3,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,82.0,80.0,71.0,84.0,64.0,390.0,0,A2
20152,MANIZALES,1,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,44.0,32.0,32.0,42.0,53.0,193.0,1,A1
20152,LA DORADA,2,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,34.0,36.0,41.0,35.0,41.0,184.0,1,A-
20152,ANSERMA,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,51.0,44.0,47.0,54.0,41.0,242.0,0,A-
20152,SAMANA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,40.0,47.0,43.0,56.0,40.0,230.0,0,A-
20152,MANIZALES,2,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,40.0,45.0,45.0,40.0,49.0,215.0,1,A1
20152,SAMANA,1,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,41.0,54.0,32.0,53.0,50.0,227.0,1,A1
20152,MANIZALES,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,47.0,53.0,61.0,56.0,52.0,270.0,0,A1
20152,NEIRA,3,6.0,2.0,3.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,52.0,49.0,49.0,53.0,46.0,252.0,0,A-
20152,PACORA,2,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,62.0,65.0,64.0,65.0,64.0,320.0,0,A2
20152,MANIZALES,1,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,52.0,42.0,51.0,44.0,43.0,235.0,0,A-
20152,PENSILVANIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,54.0,63.0,55.0,57.0,44.0,281.0,0,A-
20152,RIOSUCIO,3,2.0,,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,58.0,56.0,40.0,50.0,46.0,253.0,0,A-
20152,MANIZALES,3,5.0,9.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,57.0,51.0,47.0,46.0,44.0,249.0,0,A-
20152,LA DORADA,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,35.0,40.0,35.0,28.0,37.0,173.0,1,A-
20152,MARQUETALIA,2,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,55.0,67.0,57.0,50.0,49.0,283.0,0,A1
20152,RIOSUCIO,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,55.0,51.0,66.0,63.0,62.0,295.0,0,A2
20152,MANIZALES,4,8.0,9.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,72.0,60.0,74.0,67.0,63.0,339.0,0,A2
20152,LA DORADA,2,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0,1,0.0,1.0,50.0,38.0,50.0,46.0,52.0,232.0,0,A1
20152,CHINCHINA,3,6.0,5.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,57.0,58.0,53.0,63.0,44.0,283.0,0,A-
20152,MANIZALES,4,7.0,8.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,74.0,74.0,75.0,72.0,94.0,377.0,0,B+
20152,MANIZALES,3,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,39.0,41.0,43.0,39.0,50.0,206.0,1,A1
20152,MANIZALES,2,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,30.0,43.0,41.0,43.0,44.0,198.0,1,A-
20152,MANIZALES,3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,49.0,51.0,48.0,54.0,40.0,248.0,0,A-
20152,MANIZALES,3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,32.0,24.0,36.0,38.0,37.0,164.0,1,A-
20152,MANIZALES,1,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,44.0,52.0,53.0,46.0,44.0,242.0,0,A-
20152,LA MERCED,1,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,52.0,53.0,48.0,59.0,38.0,259.0,0,A-
20152,MANIZALES,4,6.0,2.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,74.0,58.0,53.0,60.0,60.0,306.0,0,A2
20152,AGUADAS,2,2.0,4.0,3.0,1.0,0.0,1.0,1.0,0,1,0.0,1.0,62.0,62.0,60.0,57.0,38.0,293.0,0,A-
20152,NEIRA,1,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,57.0,57.0,57.0,52.0,55.0,278.0,0,A1
20152,RIOSUCIO,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,52.0,43.0,50.0,46.0,55.0,242.0,0,A1
20152,RIOSUCIO,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,90.0,65.0,71.0,76.0,60.0,372.0,0,A2
20152,SUPIA,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,30.0,34.0,35.0,46.0,43.0,184.0,1,A-
20152,CHINCHINA,1,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,42.0,57.0,49.0,54.0,44.0,250.0,0,A-
20152,BELALCAZAR,2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,34.0,49.0,30.0,30.0,46.0,183.0,1,A-
20152,MANIZALES,1,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,44.0,38.0,31.0,40.0,46.0,194.0,1,A-
20152,AGUADAS,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,51.0,49.0,57.0,61.0,49.0,270.0,0,A1
20152,MANIZALES,1,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,70.0,59.0,54.0,63.0,49.0,303.0,0,A1
20152,PACORA,2,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,49.0,49.0,52.0,54.0,46.0,253.0,0,A-
20152,MANIZALES,3,,,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,33.0,41.0,35.0,34.0,50.0,184.0,1,A1
20152,SAMANA,2,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,67.0,65.0,62.0,59.0,46.0,310.0,0,A-
