"periodo","cole_mcpio_ubicacion","cole_depto_ubicacion","punt_matematicas","punt_lectura_critica","punt_global","fami_estratovivienda","fami_educacionmadre","fami_educacionpadre","fami_personashogar","fami_cuartoshogar","fami_tienecomputador","fami_tieneinternet","fami_tieneautomovil","fami_tienelavadora","punt_c_naturales","punt_sociales_ciudadanas","punt_ingles","cole_naturaleza","cole_area_ubicacion","cole_bilingue","estu_genero","desemp_ingles"
"20211","VILLAMARÍA","CALDAS","46.0","40","219","Estrato 4","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","3 a 4","Tres","Si","Si","Si","Si","39","45","60.0","NO OFICIAL","RURAL","","F","A2"
"20211","VILLAMARÍA","CALDAS","56.0","61","295","Estrato 2","Primaria incompleta","Primaria incompleta","3 a 4","Uno","Si","Si","Si","Si","59","60","59.0","NO OFICIAL","RURAL","","M","A2"
"20211","MANIZALES","CALDAS","56.0","56","271","Estrato 4","Educación profesional completa","No Aplica","3 a 4","Tres","Si","Si","No","Si","49","55","56.0","NO OFICIAL","URBANO","N","M","A1"
"20211","VILLAMARÍA","CALDAS","66.0","62","332","Estrato 4","Secundaria (Bachillerato) completa","No sabe","7 a 8","Seis o mas","Si","Si","Si","Si","67","64","85.0","NO OFICIAL","RURAL","","M","B+"
"20211","MANIZALES","CALDAS","44.0","38","192","","","","","","","","","","33","27","74.0","NO OFICIAL","URBANO","N","M","B1"
"20211","MANIZALES","CALDAS","63.0","61","303","Estrato 4","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","58","54","80.0","NO OFICIAL","URBANO","S","F","B+"
"20211","MANIZALES","CALDAS","56.0","47","262","Estrato 3","Educación profesional completa","Secundaria (Bachillerato) completa","5 a 6","Cinco","Si","Si","No","Si","54","54","47.0","NO OFICIAL","URBANO","N","M","A-"
"20211","MANIZALES","CALDAS","76.0","72","361","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Dos","Si","Si","Si","Si","68","70","81.0","NO OFICIAL","URBANO","N","F","B+"
"20211","MANIZALES","CALDAS","53.0","55","250","Estrato 2","Primaria incompleta","Primaria incompleta","3 a 4","Tres","No","Si","No","Si","47","48","42.0","NO OFICIAL","URBANO","N","M","A-"
"20211","MANIZALES","CALDAS","70.0","74","363","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","64","79","84.0","NO OFICIAL","URBANO","N","M","B+"
"20211","MANIZALES","CALDAS","40.0","48","221","Estrato 6","Educación profesional completa","Educación profesional completa","1 a 2","Dos","Si","Si","Si","Si","46","40","53.0","NO OFICIAL","URBANO","N","M","A1"
"20211","MANIZALES","CALDAS","75.0","71","360","Estrato 4","Educación profesional completa","Postgrado","3 a 4","Cuatro","Si","Si","Si","Si","71","69","79.0","NO OFICIAL","URBANO","N","M","B+"
"20211","MANIZALES","CALDAS","52.0","58","278","Estrato 3","No sabe","No sabe","3 a 4","Tres","Si","Si","No","Si","56","56","57.0","NO OFICIAL","URBANO","N","M","A1"
"20211","MANIZALES","CALDAS","54.0","45","239","Estrato 2","Secundaria (Bachillerato) completa","No sabe","1 a 2","Dos","Si","Si","No","Si","46","45","51.0","NO OFICIAL","URBANO","N","M","A1"
"20211","MANIZALES","CALDAS","55.0","68","293","Estrato 4","Educación profesional completa","Postgrado","3 a 4","Dos","Si","Si","Si","Si","45","59","81.0","NO OFICIAL","URBANO","N","M","B+"
"20211","VILLAMARÍA","CALDAS","65.0","66","317","Estrato 4","Postgrado","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","59","57","84.0","NO OFICIAL","RURAL","S","M","B+"
"20211","MANIZALES","CALDAS","73.0","69","355","Estrato 6","Educación profesional completa","No sabe","3 a 4","Cuatro","Si","Si","Si","Si","62","74","88.0","NO OFICIAL","URBANO","S","F","B+"
"20211","MANIZALES","CALDAS","39.0","43","218","Estrato 3","Educación profesional completa","Secundaria (Bachillerato) incompleta","3 a 4","Tres","Si","Si","No","Si","46","45","48.0","NO OFICIAL","URBANO","N","F","A1"
"20211","MANIZALES","CALDAS","67.0","64","348","Estrato 4","Postgrado","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","68","75","84.0","NO OFICIAL","URBANO","N","M","B+"
"20211","MANIZALES","CALDAS","63.0","57","306","Estrato 4","Educación profesional completa","Postgrado","3 a 4","Tres","Si","Si","Si","Si","60","62","70.0","NO OFICIAL","URBANO","N","F","B1"
"20211","MANIZALES","CALDAS","56.0","64","290","Estrato 6","Postgrado","Postgrado","3 a 4","Cinco","Si","Si","Si","Si","47","61","71.0","NO OFICIAL","URBANO","N","M","B1"
"20211","MANIZALES","CALDAS","72.0","64","355","Estrato 6","Educación profesional completa","Postgrado","3 a 4","Tres","Si","Si","Si","Si","69","69","100.0","NO OFICIAL","URBANO","N","M","B+"
"20211","MANIZALES","CALDAS","58.0","52","280","Estrato 6","Postgrado","Educación profesional incompleta","3 a 4","Tres","Si","Si","Si","Si","54","54","73.0","NO OFICIAL","URBANO","N","F","B1"
"20211","MANIZALES","CALDAS","67.0","75","363","Estrato 5","Educación profesional completa","Educación profesional completa","3 a 4","Dos","Si","Si","Si","Si","73","73","79.0","NO OFICIAL","URBANO","N","M","B+"
"20211","MANIZALES","CALDAS","100.0","74","406","Estrato 6","Postgrado","Postgrado","3 a 4","Cuatro","Si","Si","Si","Si","77","73","83.0","NO OFICIAL","URBANO","N","F","B+"
"20211","MANIZALES","CALDAS","45.0","41","198","Estrato 3","Primaria incompleta","Primaria incompleta","1 a 2","Uno","No","Si","No","Si","40","37","26.0","NO OFICIAL","URBANO","N","F","A-"
"20211","VILLAMARÍA","CALDAS","78.0","66","370","Estrato 6","Educación profesional completa","Educación profesional completa","5 a 6","Cinco","Si","Si","Si","Si","72","76","85.0","NO OFICIAL","RURAL","S","F","B+"
"20211","MANIZALES","CALDAS","60.0","58","285","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","3 a 4","Dos","Si","Si","No","Si","55","56","55.0","NO OFICIAL","URBANO","N","M","A1"
"20211","MANIZALES","CALDAS","62.0","70","328","Estrato 6","Educación profesional completa","Postgrado","3 a 4","Tres","Si","Si","Si","Si","65","62","76.0","NO OFICIAL","URBANO","N","F","B1"
"20211","VILLAMARÍA","CALDAS","58.0","58","292","Estrato 6","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","58","50","86.0","NO OFICIAL","RURAL","S","M","B+"
"20211","MANIZALES","CALDAS","42.0","44","217","Estrato 3","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","44","45","40.0","NO OFICIAL","URBANO","N","F","A-"
"20211","MANIZALES","CALDAS","75.0","68","370","Estrato 5","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","72","72","100.0","NO OFICIAL","URBANO","N","F","B+"
"20211","VILLAMARÍA","CALDAS","61.0","69","307","Estrato 4","Educación profesional completa","Secundaria (Bachillerato) incompleta","3 a 4","Tres","Si","Si","Si","Si","50","63","68.0","NO OFICIAL","RURAL","","M","B1"
"20211","MANIZALES","CALDAS","66.0","67","334","","","","3 a 4","Tres","Si","","Si","Si","71","60","76.0","NO OFICIAL","URBANO","N","M","B1"
"20211","VILLAMARÍA","CALDAS","64.0","67","317","Estrato 6","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","60","58","77.0","NO OFICIAL","RURAL","S","F","B1"
"20211","VILLAMARÍA","CALDAS","65.0","57","317","Estrato 5","Educación profesional completa","Postgrado","3 a 4","Tres","Si","Si","Si","Si","60","59","100.0","NO OFICIAL","RURAL","S","F","B+"
"20211","MANIZALES","CALDAS","52.0","65","283","Estrato 4","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","55","47","79.0","NO OFICIAL","URBANO","","M","B+"
"20211","MANIZALES","CALDAS","68.0","66","345","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","66","70","86.0","NO OFICIAL","URBANO","S","F","B+"
"20211","MANIZALES","CALDAS","82.0","72","392","Estrato 6","Educación profesional completa","Postgrado","3 a 4","Dos","Si","Si","Si","Si","76","80","89.0","NO OFICIAL","URBANO","N","F","B+"
"20211","MANIZALES","CALDAS","77.0","75","379","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","77","73","80.0","NO OFICIAL","URBANO","N","F","B+"
"20211","VILLAMARÍA","CALDAS","48.0","55","258","Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) completa","7 a 8","Seis o mas","Si","Si","Si","Si","48","46","81.0","NO OFICIAL","RURAL","","F","B+"
"20211","VILLAMARÍA","CALDAS","80.0","67","368","Estrato 6","Educación profesional completa","Postgrado","1 a 2","Dos","Si","Si","Si","Si","74","72","78.0","NO OFICIAL","RURAL","S","F","B1"
"20211","MANIZALES","CALDAS","67.0","61","323","Estrato 6","Educación profesional completa","Secundaria (Bachillerato) incompleta","3 a 4","Dos","Si","Si","Si","Si","63","62","82.0","NO OFICIAL","URBANO","N","M","B+"
"20211","VILLAMARÍA","CALDAS","69.0","70","350","Estrato 6","Educación profesional completa","Educación profesional completa","5 a 6","Tres","Si","Si","Si","Si","68","68","85.0","NO OFICIAL","RURAL","","M","B+"
"20211","VILLAMARÍA","CALDAS","66.0","66","312","Estrato 5","Educación profesional completa","Postgrado","3 a 4","Dos","Si","Si","Si","Si","55","58","76.0","NO OFICIAL","RURAL","S","F","B1"
"20211","MANIZALES","CALDAS","48.0","54","246","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","7 a 8","Seis o mas","Si","Si","No","Si","43","55","39.0","NO OFICIAL","URBANO","N","F","A-"
"20211","VILLAMARÍA","CALDAS","75.0","75","336","Estrato 6","Educación profesional completa","Educación profesional completa","","","","Si","","","50","58","100.0","NO OFICIAL","RURAL","S","M","B+"
"20211","MANIZALES","CALDAS","70.0","62","329","Estrato 4","Educación profesional completa","Postgrado","3 a 4","Tres","Si","Si","Si","Si","65","63","75.0","NO OFICIAL","URBANO","N","M","B1"
"20211","MANIZALES","CALDAS","74.0","66","342","Estrato 4","Postgrado","Técnica o tecnológica completa","3 a 4","Cuatro","Si","Si","Si","Si","61","70","76.0","NO OFICIAL","URBANO","N","F","B1"
"20211","MANIZALES","CALDAS","66.0","65","316","Estrato 4","Educación profesional completa","Secundaria (Bachillerato) completa","3 a 4","Cuatro","Si","Si","Si","Si","58","59","78.0","NO OFICIAL","URBANO","N","F","B1"
"20211","VILLAMARÍA","CALDAS","65.0","61","302","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","No","Si","53","55","83.0","NO OFICIAL","RURAL","S","F","B+"
"20211","VILLAMARÍA","CALDAS","73.0","55","312","Estrato 4","Educación profesional completa","Educación profesional completa","5 a 6","Cuatro","Si","Si","Si","Si","54","61","81.0","NO OFICIAL","RURAL","S","M","B+"
"20211","VILLAMARÍA","CALDAS","57.0","68","325","Estrato 5","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","61","67","87.0","NO OFICIAL","RURAL","","F","B+"
"20211","VILLAMARÍA","CALDAS","60.0","60","315","Estrato 6","Postgrado","Postgrado","3 a 4","Cuatro","Si","Si","Si","Si","64","67","67.0","NO OFICIAL","RURAL","","M","A2"
"20211","MANIZALES","CALDAS","58.0","67","308","Estrato 6","Postgrado","Secundaria (Bachillerato) completa","3 a 4","Tres","Si","Si","Si","Si","56","60","78.0","NO OFICIAL","URBANO","N","F","B1"
"20211","MANIZALES","CALDAS","45.0","54","237","Estrato 1","Primaria incompleta","Primaria incompleta","9 o más","Cinco","No","Si","No","Si","48","49","28.0","NO OFICIAL","URBANO","N","F","A-"
"20211","MANIZALES","CALDAS","78.0","67","374","Estrato 6","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","75","78","79.0","NO OFICIAL","URBANO","N","M","B+"
"20211","VILLAMARÍA","CALDAS","80.0","68","365","Estrato 4","Postgrado","Postgrado","5 a 6","Cinco","Si","Si","Si","Si","66","75","83.0","NO OFICIAL","RURAL","S","M","B+"
"20211","MANIZALES","CALDAS","51.0","60","263","Estrato 4","Técnica o tecnológica completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","51","45","64.0","NO OFICIAL","URBANO","N","F","A2"
"20211","VILLAMARÍA","CALDAS","57.0","51","273","Estrato 6","No sabe","No sabe","3 a 4","Tres","Si","Si","Si","Si","51","55","67.0","NO OFICIAL","RURAL","N","M","A2"
"20211","MANIZALES","CALDAS","58.0","59","284","Estrato 3","Técnica o tecnológica completa","Secundaria (Bachillerato) incompleta","3 a 4","Dos","Si","Si","No","Si","56","56","51.0","NO OFICIAL","URBANO","","M","A1"
"20211","MANIZALES","CALDAS","81.0","75","387","Estrato 5","Educación profesional completa","Postgrado","3 a 4","Tres","Si","Si","Si","Si","73","77","88.0","NO OFICIAL","URBANO","N","M","B+"
"20211","MANIZALES","CALDAS","36.0","57","269","Estrato 3","Educación profesional completa","Educación profesional completa","3 a 4","Dos","Si","Si","Si","Si","54","67","58.0","NO OFICIAL","URBANO","","M","A2"
"20211","MANIZALES","CALDAS","70.0","62","302","Estrato 5","Educación profesional completa","Educación profesional completa","","","","Si","","","55","51","72.0","NO OFICIAL","URBANO","N","M","B1"
"20211","MANIZALES","CALDAS","70.0","67","340","Estrato 6","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","58","77","69.0","NO OFICIAL","URBANO","N","F","B1"
"20211","MANIZALES","CALDAS","68.0","69","333","Estrato 4","No sabe","No sabe","3 a 4","Tres","Si","Si","Si","Si","60","62","88.0","NO OFICIAL","URBANO","N","F","B+"
"20211","VILLAMARÍA","CALDAS","60.0","61","290","Estrato 4","No sabe","No sabe","3 a 4","Tres","Si","Si","Si","Si","51","54","75.0","NO OFICIAL","RURAL","","M","B1"
"20211","MANIZALES","CALDAS","81.0","79","391","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","72","81","77.0","NO OFICIAL","URBANO","S","F","B1"
"20211","MANIZALES","CALDAS","51.0","54","237","","","","3 a 4","Dos","Si","","No","Si","37","50","41.0","NO OFICIAL","URBANO","N","F","A-"
"20211","VILLAMARÍA","CALDAS","30.0","32","178","Estrato 5","Postgrado","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","35","38","59.0","NO OFICIAL","RURAL","","M","A2"
"20211","MANIZALES","CALDAS","54.0","60","279","Estrato 4","Educación profesional completa","Secundaria (Bachillerato) completa","3 a 4","Dos","Si","Si","Si","Si","50","54","71.0","NO OFICIAL","URBANO","N","M","B1"
"20211","MANIZALES","CALDAS","71.0","74","364","Estrato 4","Educación profesional completa","Educación profesional completa","1 a 2","Dos","Si","Si","Si","Si","70","74","79.0","NO OFICIAL","URBANO","N","M","B+"
"20211","MANIZALES","CALDAS","21.0","31","134","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","3 a 4","Tres","No","No","No","Si","31","24","28.0","NO OFICIAL","URBANO","N","F","A-"
"20211","MANIZALES","CALDAS","33.0","37","183","Estrato 3","Secundaria (Bachillerato) completa","No sabe","3 a 4","Dos","Si","Si","No","Si","41","34","40.0","NO OFICIAL","URBANO","N","M","A-"
"20211","MANIZALES","CALDAS","43.0","41","182","Estrato 2","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","3 a 4","Tres","No","No","No","Si","32","30","34.0","NO OFICIAL","URBANO","N","M","A-"
"20211","VILLAMARÍA","CALDAS","65.0","61","307","Estrato 5","Educación profesional incompleta","Educación profesional completa","9 o más","Cinco","Si","Si","Si","Si","61","51","85.0","NO OFICIAL","RURAL","","F","B+"
"20211","MANIZALES","CALDAS","63.0","67","305","","","","","","","","","","55","55","73.0","NO OFICIAL","URBANO","N","M","B1"
"20211","MANIZALES","CALDAS","70.0","80","407","Estrato 4","Educación profesional completa","No sabe","3 a 4","Dos","Si","Si","Si","Si","74","100","87.0","NO OFICIAL","URBANO","N","F","B+"
"20211","VILLAMARÍA","CALDAS","70.0","56","304","Estrato 6","Educación profesional completa","Técnica o tecnológica completa","1 a 2","Dos","Si","Si","Si","No","63","48","80.0","NO OFICIAL","RURAL","N","M","B+"
"20211","VILLAMARÍA","CALDAS","76.0","67","360","Estrato 4","Secundaria (Bachillerato) completa","Educación profesional incompleta","3 a 4","Cuatro","Si","Si","Si","Si","65","71","100.0","NO OFICIAL","RURAL","S","M","B+"
"20211","VILLAMARÍA","CALDAS","71.0","62","329","Estrato 3","Postgrado","Educación profesional incompleta","3 a 4","Tres","Si","Si","Si","Si","64","62","78.0","NO OFICIAL","RURAL","N","M","B1"
"20211","VILLAMARÍA","CALDAS","66.0","62","310","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","65","51","75.0","NO OFICIAL","RURAL","N","M","B1"
"20211","VILLAMARÍA","CALDAS","73.0","74","363","Estrato 4","Educación profesional completa","Postgrado","3 a 4","Tres","Si","Si","Si","Si","67","72","85.0","NO OFICIAL","RURAL","S","M","B+"
"20211","MANIZALES","CALDAS","76.0","64","341","Estrato 5","Técnica o tecnológica incompleta","Secundaria (Bachillerato) completa","5 a 6","Cuatro","Si","Si","Si","Si","67","63","77.0","NO OFICIAL","URBANO","N","M","B1"
"20211","MANIZALES","CALDAS","46.0","55","255","Estrato 5","No sabe","No sabe","3 a 4","Dos","Si","Si","No","Si","51","45","72.0","NO OFICIAL","URBANO","","M","B1"
"20211","MANIZALES","CALDAS","63.0","62","305","Estrato 6","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","54","61","74.0","NO OFICIAL","URBANO","N","F","B1"
"20211","VILLAMARÍA","CALDAS","100.0","100","471","Estrato 3","Educación profesional completa","Postgrado","3 a 4","Cuatro","Si","Si","Si","Si","79","100","88.0","NO OFICIAL","RURAL","N","M","B+"
"20211","MANIZALES","CALDAS","73.0","62","337","Estrato 5","Postgrado","Postgrado","3 a 4","Tres","Si","Si","Si","Si","63","68","78.0","NO OFICIAL","URBANO","N","M","B1"
"20211","VILLAMARÍA","CALDAS","79.0","72","368","Estrato 4","Educación profesional completa","Educación profesional completa","3 a 4","Dos","Si","Si","Si","Si","75","65","84.0","NO OFICIAL","RURAL","S","M","B+"
"20211","MANIZALES","CALDAS","37.0","45","197","Estrato 6","Educación profesional completa","Educación profesional incompleta","3 a 4","Cinco","Si","Si","Si","Si","38","41","30.0","NO OFICIAL","URBANO","N","M","A-"
"20211","MANIZALES","CALDAS","48.0","46","223","Estrato 4","Primaria completa","Primaria completa","3 a 4","Dos","Si","Si","Si","Si","38","49","38.0","NO OFICIAL","URBANO","N","F","A-"
"20211","MANIZALES","CALDAS","58.0","62","307","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","61","61","73.0","NO OFICIAL","URBANO","N","F","B1"
"20211","VILLAMARÍA","CALDAS","63.0","67","318","Estrato 5","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","54","67","73.0","NO OFICIAL","RURAL","S","M","B1"
"20211","VILLAMARÍA","CALDAS","76.0","76","362","Estrato 6","Educación profesional completa","Educación profesional completa","5 a 6","Cuatro","Si","Si","Si","Si","66","68","83.0","NO OFICIAL","RURAL","N","M","B+"
"20211","MANIZALES","CALDAS","69.0","60","303","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Dos","Si","Si","Si","Si","59","49","78.0","NO OFICIAL","URBANO","N","F","B1"
"20211","MANIZALES","CALDAS","50.0","50","247","Estrato 3","Educación profesional completa","No sabe","3 a 4","Tres","Si","Si","Si","Si","53","43","54.0","NO OFICIAL","URBANO","","F","A1"
"20211","VILLAMARÍA","CALDAS","100.0","74","409","Estrato 6","Educación profesional completa","Postgrado","1 a 2","Dos","Si","Si","Si","Si","74","78","86.0","NO OFICIAL","RURAL","S","M","B+"
"20211","MANIZALES","CALDAS","40.0","36","188","","","","","","","","","","41","37","26.0","NO OFICIAL","URBANO","N","M","A-"
"20211","VILLAMARÍA","CALDAS","63.0","67","313","","","","3 a 4","Tres","Si","","Si","Si","57","57","83.0","NO OFICIAL","RURAL","S","M","B+"
"20211","MANIZALES","CALDAS","60.0","73","340","Estrato 3","Educación profesional completa","No sabe","3 a 4","Tres","Si","Si","Si","Si","73","63","77.0","NO OFICIAL","URBANO","","F","B1"
"20211","MANIZALES","CALDAS","67.0","76","359","Estrato 6","Postgrado","Postgrado","3 a 4","Dos","Si","Si","Si","Si","67","74","82.0","NO OFICIAL","URBANO","N","F","B+"
"20211","VILLAMARÍA","CALDAS","70.0","76","357","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","67","69","83.0","NO OFICIAL","RURAL","S","F","B+"
"20211","MANIZALES","CALDAS","69.0","68","333","Estrato 6","Educación profesional completa","Educación profesional completa","3 a 4","Tres","Si","Si","Si","Si","59","66","80.0","NO OFICIAL","URBANO","N","M","B+"
"20211","MANIZALES","CALDAS","67.0","75","321","Estrato 6","Primaria incompleta","Secundaria (Bachillerato) completa","1 a 2","Dos","Si","Si","Si","Si","57","56","69.0","NO OFICIAL","URBANO","N","M","B1"
"20211","VILLAMARÍA","CALDAS","75.0","58","341","Estrato 6","Postgrado","Postgrado","3 a 4","Dos","Si","Si","Si","Si","69","66","82.0","NO OFICIAL","RURAL","S","M","B+"
